# for file format info please take a look at /input/others/txt_file_description.txt

general:
# duration   delta_t     write_freq   cutoff_radius   output_baseName
25            0.0005       500           3                output

particles:
# origin             velocity         mass    type     old_force
10.4917 20.9465 0     -4.20801 -2.67327 0     1     0     -207.442 95.4469 0     
8.35715 24.8699 0     -3.96236 -5.14201 0     1     0     -70.1938 -332.535 0     
5.15475 15.2812 0     8.29124 1.23917 0     1     0     25.2203 -356.315 0     
3.01424 16.8065 0     -5.69767 0.483996 0     1     0     -1001.63 435.22 0     
0.31389 25.3098 0     7.93501 -8.96376 0     1     0     -212.829 -145.295 0     
5.10502 19.1659 0     -0.380903 8.21912 0     1     0     -204.168 285.397 0     
5.85698 25.7827 0     1.86066 11.8219 0     1     0     316.727 -862.651 0     
4.06525 30.6399 0     -2.13579 4.4393 0     1     0     -134.337 -244.39 0     
3.29277 40.317 0     7.45968 7.18238 0     1     0     367.1 -117.547 0     
6.28764 33.0811 0     -19.2094 -5.04223 0     1     0     -188.628 28.2508 0     
10.5909 31.4399 0     -1.42124 -1.12464 0     1     0     292.108 -6.82904 0     
1.45273 47.4706 0     3.75295 -4.89204 0     1     0     -0.291802 -14.1945 0     
1.46808 44.6591 0     5.21 3.16011 0     1     0     -0.816706 -10.9317 0     
6.58069 48.6555 0     -2.84371 16.2277 0     1     0     0.779396 -10.2454 0     
15.8261 33.1587 0     -15.5285 -2.81987 0     1     0     -155.695 -46.8622 0     
2.41013 37.104 0     -1.58599 -5.04273 0     1     0     276.184 -360.704 0     
15.4126 50.1426 0     4.13094 0.0791935 0     1     0     41.0662 -51.1283 0     
1.85775 33.85 0     -4.35362 8.19936 0     1     0     60.4878 1.90605 0     
19.6062 41.8389 0     12.5976 17.5887 0     1     0     27.78 0.0644694 0     
18.6319 43.8736 0     5.86448 -0.730376 0     1     0     3.28918 -11.1788 0     
35.741 58.5202 0     -7.96241 -9.48513 0     1     0     -62.0552 60.294 0     
25.2356 56.8679 0     12.3768 -5.91425 0     1     0     -1.99239 -14.0389 0     
16.8273 40.8722 0     3.58186 -5.39633 0     1     0     0.915056 -34.062 0     
8.4833 32.2853 0     -7.64786 -0.779409 0     1     0     -357.346 1347.38 0     
3.00407 56.8474 0     10.0225 -6.62346 0     1     0     -10.3903 -0.437517 0     
24.5825 51.8474 0     9.76575 6.50089 0     1     0     -56.3285 -122.13 0     
33.2648 53.9526 0     -8.60275 -3.85451 0     1     0     -0.451078 -14.419 0     
77.6837 60.5374 0     -8.65647 5.2694 0     1     0     0.0346772 -12.3813 0     
109.221 91.6722 0     19.1621 25.5778 0     1     0     0 -12.44 0     
8.70477 4.8892e-05 0     -5.43398 -0.0565149 0     1     0     52.1932 -53.9061 0     
9.6827 1.28464e-07 0     -2.54886 -0.0468108 0     1     0     414.54 -94.6561 0     
6.06652 4.13344 0     2.51551 -3.97106 0     1     0     -1718.65 1257.23 0     
5.18515 6.08807 0     -1.24058 -11.6707 0     1     0     176.694 -97.6458 0     
6.46282 9.16391 0     12.3882 -4.19481 0     1     0     -126.912 -184.983 0     
2.75749 8.41519 0     0.796157 2.26478 0     1     0     385.032 -264.959 0     
10.6755 3.7774 0     1.95511 -5.96903 0     1     0     490.679 83.3458 0     
7.84356 3.03719 0     3.25156 1.62253 0     1     0     -91.0604 -3.73559 0     
8.84094 4.43161 0     5.11045 -11.7032 0     1     0     -6.26752 -35.9398 0     
5.5284 13.8379 0     7.70459 -3.34833 0     1     0     -257.238 -188.638 0     
8.84894 3.35335 0     6.68989 4.3004 0     1     0     -16.6178 -2.24594 0     
8.5053 16.4412 0     6.10174 2.42405 0     1     0     -49.687 -386.535 0     
6.05357 14.7304 0     5.28692 5.2402 0     1     0     -910.214 532.153 0     
9.86528 7.78071 0     4.27218 -7.27482 0     1     0     -807.528 746.779 0     
9.17733 11.4125 0     2.74118 -12.9951 0     1     0     615.169 -519.504 0     
8.84501 13.563 0     11.1851 -5.90333 0     1     0     -1128.78 -1120.19 0     
8.56898 9.68046 0     5.17436 -3.35718 0     1     0     41.4729 -887.223 0     
14.2213 11.0066 0     6.63871 14.6755 0     1     0     -482.973 467.472 0     
14.6727 13.0861 0     1.51671 -5.55858 0     1     0     1277.67 -842.421 0     
9.27486 15.6571 0     -0.478618 5.76384 0     1     0     -66.4723 -163.533 0     
7.13493 21.7632 0     0.0409887 -3.79705 0     1     0     7.96567 -73.1507 0     
12.7579 7.62965 0     -0.00524233 -7.8978 0     1     0     680.586 -25.0456 0     
10.1371 15.0044 0     -6.25021 -4.59812 0     1     0     -224.295 -31.4337 0     
10.2828 22.0192 0     8.78018 -4.32499 0     1     0     43.9943 -67.4222 0     
2.01035 23.4044 0     -8.73514 -12.8968 0     1     0     -5.81092 -137.648 0     
0.632541 28.8362 0     -9.78263 -7.66546 0     1     0     23.8104 -260.32 0     
4.29486 31.6215 0     8.85058 -11.7125 0     1     0     -53.3493 -487.181 0     
12.531 47.5363 0     5.21689 -4.65095 0     1     0     24.0326 -24.3209 0     
15.0718 30.8316 0     1.95461 -7.61433 0     1     0     182.287 298.751 0     
4.3379 28.3878 0     -0.832449 -0.736503 0     1     0     -19.6715 -58.8671 0     
3.51094 42.9944 0     7.13865 -5.36488 0     1     0     0.165281 -15.2653 0     
12.6756 41.8656 0     4.50842 4.75619 0     1     0     -182.503 -165.937 0     
10.3097 28.2724 0     10.415 12.2389 0     1     0     -24.3367 -42.0859 0     
7.23968 31.0803 0     -2.61625 -1.45635 0     1     0     19.1379 215.752 0     
13.4428 28.1543 0     11.3642 -3.9252 0     1     0     123.844 -171.852 0     
4.23721 45.4672 0     1.78758 1.85325 0     1     0     -380.88 -788.701 0     
0.0956108 36.2414 0     12.6513 -16.5602 0     1     0     -417.126 56.2952 0     
9.24007 40.8805 0     7.62453 13.8758 0     1     0     -11.8753 3.24364 0     
7.75772 49.7332 0     2.63097 -2.37779 0     1     0     -492.974 -2037.22 0     
7.44742 41.2712 0     -3.81768 -0.408426 0     1     0     13.1734 -23.7401 0     
13.912 52.2311 0     -7.34605 -9.82785 0     1     0     -0.87448 -13.8518 0     
26.6025 61.1787 0     -8.39029 17.221 0     1     0     0.747847 -12.9113 0     
19.5271 39.2814 0     -4.74724 -0.169096 0     1     0     24.9069 16.6462 0     
4.13517 41.1144 0     -0.0771769 -0.753551 0     1     0     -6.87708 22.6282 0     
15.4565 47.6309 0     -15.2865 -10.7187 0     1     0     5.23831 -15.5381 0     
5.84347 49.9034 0     9.1301 3.13218 0     1     0     29.8388 -48.096 0     
23.2163 49.8715 0     4.17097 -7.15587 0     1     0     60.9561 -153.447 0     
84.7298 62.3662 0     9.76924 -0.293036 0     1     0     -920.686 231.093 0     
18.3308 62.6216 0     30.8478 -0.726584 0     1     0     -2.12064 -11.4394 0     
10.8094 55.468 0     8.52123 -21.278 0     1     0     69.6813 97.213 0     
10.8395 9.88231e-05 0     -8.67694 -0.456193 0     1     0     -615.792 -878.119 0     
7.70192 0.976854 0     -10.7106 4.00352 0     1     0     62.1645 210.428 0     
8.97823 2.31636 0     9.25012 15.7607 0     1     0     386.904 213.778 0     
10.7071 1.92599 0     -6.95058 1.87098 0     1     0     1364.18 9.55604 0     
7.83759 4.17232 0     0.956396 -3.2955 0     1     0     255.699 47.7697 0     
9.02094 1.10924 0     3.34353 14.4591 0     1     0     -159.331 -118.037 0     
9.82619 1.75662 0     4.01245 2.90568 0     1     0     -1535.85 535.862 0     
10.3814 4.89939 0     -2.9481 -5.3962 0     1     0     -53.414 -249.561 0     
7.0019 4.9163 0     13.4277 3.31257 0     1     0     278.944 -583.27 0     
6.38992 7.28317 0     1.89168 6.08718 0     1     0     212.782 -451.531 0     
7.20898 11.944 0     -3.10251 -1.23533 0     1     0     83.3986 -101.957 0     
10.5754 7.1972 0     5.68396 -2.32593 0     1     0     608.471 -999.195 0     
7.63759 7.78511 0     -1.78891 -12.4451 0     1     0     402.927 -672.447 0     
9.51277 9.209 0     -5.25875 0.554175 0     1     0     -591.424 -170.658 0     
5.313 7.08837 0     -0.393984 10.2075 0     1     0     804.988 228.769 0     
8.48214 14.653 0     -4.08781 -8.25303 0     1     0     96.8392 31.5614 0     
7.72253 13.6551 0     -6.97291 -5.98691 0     1     0     162.408 -36.0902 0     
7.92104 15.6159 0     13.8825 -5.74634 0     1     0     164 -321.411 0     
6.97554 20.5061 0     -1.61102 -1.46335 0     1     0     350.066 -50.229 0     
7.94815 12.5919 0     6.20361 -6.07629 0     1     0     -337.295 892.732 0     
7.44448 14.639 0     8.30324 7.68905 0     1     0     1172.74 -1262.15 0     
7.08238 25.2451 0     7.68179 -2.1837 0     1     0     -28.0694 22.4637 0     
1.41201 29.6013 0     7.98158 2.34833 0     1     0     45.0576 -99.7575 0     
2.58188 25.6686 0     3.64063 -3.99699 0     1     0     1818.81 -474.591 0     
3.96671 26.1459 0     6.22544 5.91392 0     1     0     210.039 -615.274 0     
7.2405 27.2009 0     11.8512 -13.1605 0     1     0     207.896 -521.013 0     
1.27969 27.3694 0     9.31704 6.95808 0     1     0     31.2692 257.131 0     
12.0159 31.192 0     -0.744904 -6.74263 0     1     0     -1.08217 -15.5404 0     
0.208014 31.9228 0     5.44081 -3.94917 0     1     0     -10.5281 33.2407 0     
14.4813 27.2874 0     4.38131 3.91492 0     1     0     -75.4549 27.5471 0     
16.1597 23.2544 0     11.6549 2.05604 0     1     0     -207.93 119.811 0     
12.4305 19.1865 0     -8.80013 1.62612 0     1     0     850.654 -576.276 0     
13.7139 26.4427 0     12.1026 -7.0449 0     1     0     -177.296 39.7809 0     
11.4114 28.4353 0     9.0602 3.13274 0     1     0     57.7972 -355.193 0     
6.40158 40.8286 0     -1.34454 5.58179 0     1     0     -31.1444 -29.3423 0     
2.06311 39.3974 0     -1.0528 -5.5047 0     1     0     -0.955555 -59.9984 0     
2.89107 38.4449 0     -3.01872 9.24629 0     1     0     -19.0341 -2.01405 0     
25.0312 48.1013 0     6.3134 8.14275 0     1     0     209.731 47.1919 0     
17.2384 26.1449 0     9.99846 0.993062 0     1     0     -232.541 -143.9 0     
12.2105 32.4795 0     -2.53178 -4.67229 0     1     0     2.33282 -10.1606 0     
20.639 39.4465 0     -4.25423 3.77882 0     1     0     59.4749 -11.8552 0     
25.0134 69.5015 0     5.16063 4.40367 0     1     0     -1.53494 -11.758 0     
16.7865 42.076 0     10.7356 7.91439 0     1     0     907.51 -1483.43 0     
29.1592 35.6187 0     6.03112 0.84721 0     1     0     -519.211 724.612 0     
23.5106 53.5419 0     22.8003 21.352 0     1     0     -115.026 -625.572 0     
42.6184 43.6993 0     7.70007 6.1506 0     1     0     26.293 -22.6518 0     
18.218 40.0277 0     2.07757 -3.54088 0     1     0     -3.04145 -0.226513 0     
11.7667 90.7359 0     -1.95354 -34.1246 0     1     0     0 -12.44 0     
17.1154 64.2601 0     -2.73304 16.0948 0     1     0     9.64746 31.7044 0     
28.0753 58.499 0     15.8655 4.25345 0     1     0     -0.0455368 -11.9789 0     
11.8433 0.000157132 0     -0.116989 -0.618788 0     1     0     -210.967 -1280.37 0     
12.1923 0.846781 0     10.197 1.34286 0     1     0     803.827 801.703 0     
11.2075 0.86031 0     -3.11304 -7.8653 0     1     0     401.483 794.819 0     
10.2564 0.934465 0     7.92914 -0.523226 0     1     0     -178.887 -831.735 0     
6.75271 2.91889 0     0.549318 -1.23086 0     1     0     -42.64 -446.061 0     
10.0996 2.82983 0     2.11841 4.41989 0     1     0     -251.433 51.514 0     
4.70801 5.21598 0     -1.90427 3.8399 0     1     0     334.529 -733.197 0     
6.09792 5.26811 0     1.49879 -11.878 0     1     0     -646.193 -381.333 0     
9.47919 6.51027 0     7.83771 1.27498 0     1     0     -847.214 785.046 0     
11.1055 11.7938 0     -0.127596 -0.772322 0     1     0     448.629 -213.578 0     
7.6224 8.7529 0     -14.0195 -4.43518 0     1     0     119.154 797.625 0     
11.474 6.65957 0     3.92597 9.08328 0     1     0     -422.876 -27.4383 0     
5.54178 9.89911 0     -6.24049 -0.990337 0     1     0     -595.684 -514.791 0     
13.7422 12.9314 0     -0.254232 -2.17106 0     1     0     -494.188 -181.334 0     
17.5856 11.7174 0     -4.52275 -4.62656 0     1     0     18.4928 -57.5322 0     
13.7729 8.15234 0     -2.75417 4.37723 0     1     0     1052.81 -916.001 0     
8.57151 8.30451 0     -4.12866 14.0414 0     1     0     157 342.58 0     
14.6842 16.2924 0     -4.55203 6.20914 0     1     0     -266.68 894.328 0     
3.39357 20.454 0     -8.69626 -7.99203 0     1     0     -118.319 163.088 0     
8.17382 19.8804 0     -3.328 3.8326 0     1     0     -5.03379 -11.8513 0     
11.9823 19.9989 0     -6.33711 2.51431 0     1     0     584.937 1108.16 0     
11.0381 15.407 0     4.97684 -5.67154 0     1     0     337.181 130.559 0     
12.5258 25.9331 0     -3.37143 3.00636 0     1     0     1.51019 102.649 0     
7.13586 28.1613 0     -13.7849 -15.4542 0     1     0     17.5074 536.873 0     
2.17684 26.5742 0     -15.3133 11.9131 0     1     0     62.5446 749.896 0     
9.69939 27.0968 0     -4.45896 1.21738 0     1     0     88.5135 3.42022 0     
12.4595 22.5237 0     -2.00092 4.51113 0     1     0     -430.908 546.497 0     
16.5024 29.4084 0     -1.72304 4.20755 0     1     0     1584.44 870.698 0     
12.7638 23.7227 0     1.74361 -5.68279 0     1     0     -4.61956 5.9265 0     
7.04082 38.3651 0     2.8052 10.3349 0     1     0     -43.6495 -41.5638 0     
6.69628 26.3011 0     -10.6017 1.33171 0     1     0     220.883 98.2541 0     
8.53308 33.2682 0     1.67269 17.4192 0     1     0     31.3356 499.784 0     
8.25637 28.8811 0     12.2759 1.58413 0     1     0     -22.135 50.7634 0     
15.6937 29.0451 0     7.77786 -7.93799 0     1     0     -750.129 -2023.77 0     
16.9289 30.8804 0     1.52951 -8.13855 0     1     0     523.454 73.3264 0     
13.3833 22.7842 0     11.1013 1.15858 0     1     0     284.006 440.549 0     
8.08096 35.7322 0     -10.3185 -2.2264 0     1     0     4.67131 11.2184 0     
15.3268 43.868 0     6.96009 5.97601 0     1     0     -34.0084 -24.0049 0     
13.5996 35.5424 0     4.81766 14.8428 0     1     0     -13.5426 15.1996 0     
20.6233 38.1492 0     10.0952 8.19189 0     1     0     -35.0357 -20.6871 0     
8.1965 48.1977 0     -9.75344 -0.122602 0     1     0     -1.80388 -12.3421 0     
16.2541 42.791 0     6.02088 6.06022 0     1     0     -1042.69 1398.08 0     
10.1482 66.2083 0     -7.20539 -9.97362 0     1     0     -0.342868 -10.8192 0     
2.81887 59.7131 0     30.9693 -45.3088 0     1     0     -0.84015 -9.67882 0     
17.6712 42.632 0     -13.3263 0.545381 0     1     0     556.907 -1241.34 0     
7.49982 46.6612 0     3.71113 2.2129 0     1     0     0.89463 -14.5847 0     
22.0623 48.6505 0     -8.81587 -15.8181 0     1     0     1907.69 -2658.78 0     
10.544 51.9721 0     2.03301 6.36506 0     1     0     -0.889949 -12.7098 0     
0.746136 52.9927 0     8.21511 2.5637 0     1     0     0.0251711 -13.7872 0     
28.2497 60.5629 0     4.5303 8.59125 0     1     0     -1.34992 -12.1365 0     
12.8922 0.000101741 0     -5.0081 0.0011307 0     1     0     -1146.18 -410.128 0     
12.2412 2.77147 0     5.83496 -6.18613 0     1     0     280.457 -265.866 0     
12.8045 1.84876 0     -6.28235 1.87041 0     1     0     56.4173 -675.878 0     
11.8013 3.6367 0     -3.21907 -2.29454 0     1     0     -333.179 192.459 0     
10.1872 5.9661 0     3.45507 12.4445 0     1     0     1254.29 -631.931 0     
11.8519 7.91469 0     -6.64798 -1.13111 0     1     0     -423.008 -114.889 0     
9.71483 3.92297 0     -8.57526 2.24367 0     1     0     -209.746 58.7866 0     
11.6013 4.65154 0     3.74659 -5.44154 0     1     0     -117.543 43.318 0     
8.46015 6.38919 0     5.0408 -8.471 0     1     0     -254.527 -122.976 0     
8.23251 5.28334 0     6.73542 -2.69066 0     1     0     -2.80672 29.309 0     
5.81122 8.06803 0     -3.88061 -8.08318 0     1     0     -468.474 98.8225 0     
11.165 5.57856 0     0.341958 -10.1154 0     1     0     150.136 212.258 0     
9.38084 5.3278 0     5.5137 -8.30769 0     1     0     -153.569 4.01419 0     
11.1123 10.7944 0     0.42276 1.51964 0     1     0     352.192 89.1951 0     
17.8383 10.6715 0     5.04127 -1.3357 0     1     0     -722.008 -394.371 0     
13.0204 10.711 0     -4.3607 -6.46834 0     1     0     100.419 131.935 0     
10.3553 13.9372 0     11.7857 -2.08185 0     1     0     863.976 -190.773 0     
6.79044 19.443 0     1.92162 -0.640823 0     1     0     -770.62 1211.05 0     
12.8791 15.4086 0     -1.30576 -10.6541 0     1     0     149.153 -158.252 0     
10.0371 25.8744 0     -4.10866 -1.73745 0     1     0     564.358 431.831 0     
7.22755 22.9045 0     -0.190384 3.85848 0     1     0     552.128 210.353 0     
2.48163 18.629 0     -3.81777 -3.0981 0     1     0     -408.025 -653.003 0     
6.47727 17.0854 0     -1.13077 9.47094 0     1     0     57.0366 -145.924 0     
3.12672 17.799 0     -2.26074 -10.8008 0     1     0     341.242 241.934 0     
4.58643 22.2829 0     5.85935 -9.90989 0     1     0     -524.494 -45.306 0     
16.7551 32.2505 0     3.27954 12.7022 0     1     0     -940.925 -887.303 0     
1.2067 33.0189 0     5.02816 16.7779 0     1     0     -235.302 405.835 0     
12.6941 27.3107 0     4.64217 8.21616 0     1     0     -39.3546 -53.7135 0     
18.1385 22.2875 0     -16.1294 1.55138 0     1     0     -85.7331 -215.08 0     
2.22977 31.1665 0     0.835767 15.9644 0     1     0     -219.489 -122.052 0     
19.4135 23.9042 0     -0.169791 4.27762 0     1     0     2.38932 160.693 0     
4.0167 38.1257 0     8.53679 -4.3371 0     1     0     23.7437 -23.7041 0     
10.0776 42.2903 0     10.5838 12.9027 0     1     0     173.884 -141.818 0     
5.12785 43.8517 0     -5.66357 -9.49129 0     1     0     -5.52392 5.04012 0     
15.2229 20.2619 0     -0.857989 5.5868 0     1     0     -116.586 -48.7666 0     
12.533 36.0072 0     7.39558 13.1404 0     1     0     -36.9369 -41.8881 0     
14.4843 28.7006 0     0.193324 1.72264 0     1     0     242.456 -166.793 0     
15.4051 26.639 0     2.19319 -2.46278 0     1     0     -160.773 -39.3065 0     
8.89592 34.8526 0     5.39147 7.43244 0     1     0     -1.06567 -63.8507 0     
39.3745 47.916 0     -3.03029 -4.61961 0     1     0     781.105 598.133 0     
23.4138 69.5161 0     7.47954 5.66116 0     1     0     1.68042 -12.8357 0     
25.7405 40.8913 0     7.06748 13.4366 0     1     0     -101.241 -146.662 0     
14.7054 39.9243 0     -0.171295 0.00799271 0     1     0     25.1333 3.92946 0     
9.61171 50.4776 0     4.44844 -3.63667 0     1     0     -1.5462 -11.6308 0     
25.0416 52.794 0     -5.3525 -11.0504 0     1     0     39.0764 77.4961 0     
15.7172 74.4583 0     14.71 0.145518 0     1     0     0 -12.44 0     
15.3845 46.1729 0     -12.767 -8.51201 0     1     0     -7.04078 190.971 0     
15.8423 55.9371 0     18.8543 -3.8274 0     1     0     0.311433 -11.8591 0     
14.2232 47.9237 0     5.68352 13.3052 0     1     0     -6.04836 -11.9145 0     
130.063 97.8381 0     -7.62515 8.67651 0     1     0     0.114191 -12.3822 0     
13.8085 2.93256e-05 0     1.55805 -0.0583783 0     1     0     1125.73 -118.739 0     
13.2211 0.947341 0     -2.87711 4.83419 0     1     0     -142.985 -590.432 0     
13.8482 1.64277 0     6.03209 -8.97409 0     1     0     241.631 1039.49 0     
12.5711 4.27592 0     8.62209 0.704449 0     1     0     -691.031 594.803 0     
11.8895 1.79514 0     3.1312 0.447308 0     1     0     -1239.17 126.107 0     
