# for file format info please take a look at /input/others/txt_file_description.txt

general:
# duration   delta_t     write_freq   cutoff_radius   output_baseName
25            0.0005       500           3                output

particles:
# origin             velocity         mass    type     old_force
174.806 36.0183 0     8.96014 -4.08382 0     1     0     -120.189 120.793 0     
196.676 34.6843 0     0.829685 2.84605 0     1     0     89.2124 -88.2565 0     
200.189 30.8812 0     2.11766 18.803 0     1     0     397.397 -463.546 0     
192.784 22.9653 0     5.89395 3.4553 0     1     0     -266.929 -115.959 0     
195.566 73.0832 0     27.3242 -4.36249 0     1     0     0.168992 -12.2623 0     
193.168 41.0088 0     -2.03162 -5.1908 0     1     0     1.20757 -13.8187 0     
219.134 55.7269 0     -21.5218 -4.57744 0     1     0     -2.34117 -6.4376 0     
184.151 42.6359 0     -8.95896 2.31626 0     1     0     2.60674 -9.49376 0     
143.389 56.2789 0     9.31216 11.7646 0     1     0     -1.07411 -13.4351 0     
198.703 72.815 0     -19.2607 16.8269 0     1     0     -0.0648724 -12.4134 0     
196.055 55.6425 0     -10.3243 -0.178346 0     1     0     131.619 6.2392 0     
191.606 1.88682 0     -8.25516 7.40467 0     1     0     -276.903 327.406 0     
192.645 2.08822 0     5.78881 -6.43296 0     1     0     650.941 -1540.73 0     
193.535 2.8302 0     1.537 4.96509 0     1     0     -1387.99 -46.3082 0     
191.698 3.71764 0     -5.99521 4.60744 0     1     0     2580.07 -457.554 0     
190.85 3.86033 0     -1.27384 1.20968 0     1     0     -2739.32 43.4892 0     
188.804 3.00821 0     -0.307028 7.79595 0     1     0     -114.935 251.934 0     
188.382 5.70555 0     6.08661 -18.2525 0     1     0     199.365 270.929 0     
189.873 6.83911 0     -4.53263 -1.60765 0     1     0     737.083 -321.183 0     
190.678 7.6941 0     1.64438 0.785819 0     1     0     -22.7811 -158.328 0     
190.241 8.7973 0     0.991422 -8.30949 0     1     0     109.609 -206.632 0     
191.873 9.52883 0     0.855223 -3.13297 0     1     0     -434.626 -294.184 0     
191.181 10.5362 0     5.88685 3.83163 0     1     0     -1103.96 716.401 0     
189.57 9.68145 0     4.80387 -3.56297 0     1     0     -140.424 -746.988 0     
188.267 8.5344 0     -0.379472 -14.147 0     1     0     -210.25 -21.1442 0     
188.499 9.52207 0     -0.400926 -5.21705 0     1     0     101.211 -60.3948 0     
188.042 11.0699 0     -2.87114 -6.22051 0     1     0     683.184 467.756 0     
189.928 10.5509 0     -6.44183 -0.521493 0     1     0     693.314 233.041 0     
193.847 16.9039 0     -1.60924 4.30487 0     1     0     -195.66 -51.6246 0     
190.005 15.2309 0     6.33806 3.07208 0     1     0     303.88 481.045 0     
195.979 14.7971 0     10.4779 -3.40833 0     1     0     -206.746 148.724 0     
191.93 16.6322 0     -4.61212 -18.818 0     1     0     -2674.6 -470.346 0     
194.319 21.2809 0     -8.07731 3.49538 0     1     0     146.679 -391.033 0     
193 21.6473 0     -0.405133 -8.86219 0     1     0     150.866 32.1086 0     
193.675 15.8282 0     6.43329 4.78379 0     1     0     -395.83 348.89 0     
192.102 17.6512 0     9.85871 -4.67149 0     1     0     245.066 -135.992 0     
190.828 19.6558 0     4.87923 -2.93271 0     1     0     422.277 604.12 0     
200.373 15.1244 0     -0.403229 -1.67034 0     1     0     628.198 -436.124 0     
194.813 16.7361 0     1.27608 8.43534 0     1     0     654.905 -2125.25 0     
186.091 25.2027 0     1.9928 5.93075 0     1     0     -127.134 -63.2794 0     
198.632 24.212 0     1.29568 -6.14261 0     1     0     752.567 210.462 0     
191.392 25.9557 0     0.471091 -3.76572 0     1     0     -139.818 400.712 0     
196.959 22.9258 0     12.6472 -0.121523 0     1     0     512.828 124.231 0     
189.809 19.9336 0     4.73933 4.14938 0     1     0     -54.9358 -39.109 0     
193.413 34.2859 0     -5.8013 -9.00808 0     1     0     50.9911 69.0597 0     
192.218 29.0093 0     -6.24859 -9.10725 0     1     0     -565.146 -1936.94 0     
196.443 32.8519 0     -5.36233 1.05912 0     1     0     -146.581 40.0728 0     
194.425 23.9621 0     9.85488 7.59264 0     1     0     524.431 500.006 0     
194.228 37.5295 0     -0.410939 13.812 0     1     0     298.251 -30.6431 0     
199.793 28.262 0     0.0288035 1.64205 0     1     0     -41.9157 -234.869 0     
165.496 50.035 0     -1.44357 -4.66655 0     1     0     -0.67979 -14.2635 0     
193.71 23.3372 0     -0.648542 -1.1127 0     1     0     -300.321 -387.281 0     
191.922 26.8982 0     -4.86927 -1.32429 0     1     0     -23.7734 77.5952 0     
200.03 29.246 0     -2.91144 -7.66247 0     1     0     100.679 150.656 0     
197.534 30.3499 0     -2.99914 11.8575 0     1     0     252.447 1211.73 0     
195.057 46.613 0     12.2595 7.42414 0     1     0     2.10981 -13.9709 0     
174.635 41.617 0     -7.47115 -1.55077 0     1     0     -488.472 71.7969 0     
196.48 46.6147 0     2.42043 -11.8908 0     1     0     20.1955 -158.4 0     
173.532 49.6318 0     -4.82195 7.18358 0     1     0     103.095 474.23 0     
149.613 56.0343 0     13.7465 -0.621717 0     1     0     -1.16362 -12.0269 0     
187.222 52.6412 0     -5.62821 -1.89177 0     1     0     -561.445 -362.433 0     
192.059 1.04397 0     -1.5584 1.84805 0     1     0     91.4531 -453.446 0     
193.81 1.73047 0     1.55963 0.80938 0     1     0     -166.354 571.679 0     
194.437 2.81577 0     -6.91888 3.62067 0     1     0     869.285 303.722 0     
192.358 2.93349 0     0.330556 -8.05622 0     1     0     -623.98 952.165 0     
192.36 4.66597 0     4.57061 6.76615 0     1     0     281.389 15.6434 0     
190.115 4.58136 0     9.63605 -0.782166 0     1     0     -26.8716 277.515 0     
190.599 5.64442 0     -6.50848 1.48927 0     1     0     359.753 -22.3925 0     
191.404 4.67755 0     -0.551443 -4.73386 0     1     0     -554.311 602.407 0     
192.439 6.4813 0     1.89374 6.49554 0     1     0     -314.647 -781.099 0     
191.558 6.84533 0     0.802615 7.59307 0     1     0     -1406.01 -915.023 0     
191.4 8.43708 0     -4.99193 1.77934 0     1     0     -564.156 286.589 0     
190.825 12.5081 0     7.00736 -0.371331 0     1     0     1199.75 313.026 0     
190.762 9.68947 0     9.51534 -3.55617 0     1     0     -263.114 -544.508 0     
192.085 10.5168 0     11.374 1.95464 0     1     0     1325.97 169.893 0     
192.857 9.63647 0     0.155855 -2.44874 0     1     0     -422.105 223.39 0     
194.609 13.2542 0     10.6633 -8.42103 0     1     0     -45.2213 352.268 0     
189.977 12.2137 0     0.494006 1.28103 0     1     0     -939.056 258.29 0     
193.043 15.0524 0     -2.16356 3.43684 0     1     0     -364.772 -237.554 0     
197.107 17.0752 0     3.6875 -10.563 0     1     0     198.72 -407.805 0     
191.977 15.276 0     7.30167 -0.138747 0     1     0     169.646 1087.91 0     
194.055 14.8331 0     -0.149114 -4.59243 0     1     0     97.3889 8.14077 0     
197.535 13.3966 0     -12.3344 -6.77244 0     1     0     -94.6998 139.979 0     
194.39 12.2529 0     -3.01019 -2.47267 0     1     0     -121.637 435.823 0     
192.461 18.6157 0     3.75581 1.25912 0     1     0     36.0733 -684.756 0     
188.231 27.1249 0     8.73463 4.06485 0     1     0     -775.714 498.129 0     
192.619 19.7612 0     -8.47036 12.0298 0     1     0     1578.36 899.231 0     
193.524 20.5365 0     2.67885 -2.40062 0     1     0     -320.725 322.866 0     
195.94 17.1467 0     -3.65987 2.91114 0     1     0     -194.706 218.155 0     
190.89 22.7224 0     0.860689 -3.22288 0     1     0     -451.933 -341.2 0     
194.074 19.7312 0     4.90628 7.44424 0     1     0     -401.599 -845.888 0     
191.597 27.9008 0     -6.28489 7.39575 0     1     0     -33.6973 143.12 0     
194.722 25.0136 0     -1.89987 -9.51057 0     1     0     -20.4684 69.5069 0     
195.062 27.9996 0     3.33348 8.69353 0     1     0     -299.183 -712.366 0     
186.33 22.9905 0     2.00304 -10.4398 0     1     0     879.815 983.196 0     
188.771 34.4986 0     -10.3761 5.54503 0     1     0     44.6423 17.2877 0     
193.148 24.5943 0     -1.45077 -1.00124 0     1     0     9.65349 -11.6764 0     
198.291 34.9965 0     12.2661 8.57663 0     1     0     44.6199 71.7152 0     
194.28 27.0084 0     3.50897 -1.18554 0     1     0     -84.1207 -150.331 0     
191.338 43.0059 0     0.0226949 14.8396 0     1     0     -31.5047 172.425 0     
203.529 31.8294 0     -11.6769 -6.74219 0     1     0     532.369 -1024.81 0     
187.261 27.8322 0     -8.76292 5.37881 0     1     0     221.419 -175.875 0     
204.535 34.607 0     1.11277 -12.1156 0     1     0     1143.98 -399.074 0     
188.371 37.1033 0     -2.22839 0.47694 0     1     0     -40.2359 -30.0924 0     
184.562 34.9689 0     -9.43794 10.3283 0     1     0     870.725 -936.053 0     
181.151 42.5285 0     -5.23769 1.93605 0     1     0     -56.6065 -78.2816 0     
168.771 47.5832 0     -1.86704 0.440681 0     1     0     19.9122 -60.5597 0     
181.059 51.6242 0     -4.65572 0.0399539 0     1     0     -316.139 397.575 0     
201.543 44.14 0     -3.73491 -7.75624 0     1     0     -159.445 -184.829 0     
190.223 61.9226 0     -7.98392 2.13755 0     1     0     0.0849876 -12.2881 0     
193.983 53.1228 0     -7.57941 8.0308 0     1     0     -0.367732 -14.2323 0     
194.442 0.993572 0     -1.56425 1.91695 0     1     0     157.288 -181.697 0     
193.088 1.05715 0     6.79774 3.65653 0     1     0     -24.6744 -176.636 0     
195.531 2.71707 0     -6.50786 2.50104 0     1     0     -9.40037 -305.441 0     
194.028 3.78181 0     0.662331 -3.38645 0     1     0     -30.5889 117.713 0     
192.841 3.78372 0     3.33564 -1.13058 0     1     0     372.551 69.4773 0     
192.87 5.52513 0     -0.736874 -0.681306 0     1     0     -130.413 -50.6315 0     
194.023 5.42918 0     0.598196 -5.39125 0     1     0     312.849 351.103 0     
195.577 6.59621 0     -0.408371 0.258258 0     1     0     991.129 -1258.42 0     
191.767 5.7965 0     8.13703 7.76357 0     1     0     -410.949 -528.821 0     
192.992 7.19541 0     3.56753 4.61679 0     1     0     324.926 1600.83 0     
193.415 6.34171 0     -0.537609 -9.0324 0     1     0     482.663 -333.406 0     
192.365 8.55002 0     -3.08812 4.99755 0     1     0     180.96 497.523 0     
192.007 7.62165 0     1.46222 -2.88186 0     1     0     657.662 734.939 0     
191.767 12.737 0     -7.31135 10.271 0     1     0     -47.2501 343.429 0     
191.007 14.6463 0     -9.38742 7.98616 0     1     0     -523.407 175.305 0     
195.04 14.5601 0     6.82459 2.59435 0     1     0     -1011.41 598.006 0     
191.677 11.7097 0     -1.01551 -8.39855 0     1     0     -621.383 -622.372 0     
191.287 13.5859 0     -2.07921 1.13695 0     1     0     -223.623 146.753 0     
194.635 15.7537 0     -4.38656 -3.53507 0     1     0     -770.108 -375.396 0     
197.86 10.4511 0     -1.84394 -7.9863 0     1     0     54.8253 -148.827 0     
199.027 17.6053 0     1.26945 4.64904 0     1     0     -197.457 256.647 0     
197.47 18.918 0     1.08082 -0.794834 0     1     0     -155.942 49.5797 0     
196.523 16.3173 0     1.05746 2.81168 0     1     0     -147.482 -693.922 0     
205.022 21.1241 0     0.445831 -13.841 0     1     0     -223.332 -451.289 0     
195.26 19.271 0     -4.00992 1.44014 0     1     0     43.5761 162.658 0     
195.597 23.8833 0     9.44059 -2.98871 0     1     0     -142.25 329.262 0     
190.637 26.889 0     10.5178 -1.933 0     1     0     12.0769 134.741 0     
185.913 22.1664 0     0.326167 0.501577 0     1     0     142.382 -1579.33 0     
194.093 22.2201 0     -3.94969 0.392151 0     1     0     -170.058 464.361 0     
202.13 23.764 0     4.1333 7.60471 0     1     0     -10.827 -13.4013 0     
192.007 22.1118 0     -3.25017 -0.201464 0     1     0     50.1583 96.8054 0     
187.194 23.519 0     9.11989 -5.74981 0     1     0     227.782 69.8739 0     
191.759 31.688 0     0.213273 9.67206 0     1     0     41.1089 10.56 0     
194.368 35.0349 0     -4.49874 4.68351 0     1     0     -283.445 -950.326 0     
191.649 23.3175 0     -9.54111 -1.61685 0     1     0     -195.974 -1291.16 0     
197.49 36.2362 0     3.75204 3.2801 0     1     0     -9.97356 -21.4614 0     
185.238 40.6304 0     1.12996 -1.6312 0     1     0     208.835 -238.402 0     
192.564 26.0787 0     1.779 1.13501 0     1     0     136.053 -142.279 0     
194.345 40.2314 0     0.339413 -12.0058 0     1     0     0.21238 -13.0991 0     
201.846 32.9416 0     -7.20656 9.09601 0     1     0     -37.7302 13.8419 0     
194.653 35.9136 0     10.8653 -10.8461 0     1     0     295.234 937.246 0     
188.895 31.6932 0     5.75137 1.2834 0     1     0     352.828 842.048 0     
189.019 45.7571 0     -13.9032 -3.9436 0     1     0     -209.837 771.568 0     
194.528 28.8359 0     5.4274 -11.7748 0     1     0     -46.5663 -34.7003 0     
196.48 45.098 0     -5.63048 11.6427 0     1     0     49.422 -3.55006 0     
204.503 49.2675 0     -11.412 -1.69793 0     1     0     -16.4868 -10.5952 0     
207.047 53.5804 0     -23.1726 -21.3888 0     1     0     13.0317 20.2127 0     
285.061 68.2701 0     38.7751 -15.5208 0     1     0     401.527 -230.593 0     
185.491 67.3946 0     9.63293 4.31373 0     1     0     -0.747744 -13.252 0     
187.211 42.904 0     3.3174 7.78419 0     1     0     -27.068 75.0328 0     
195.526 0.966858 0     6.74958 3.57921 0     1     0     -78.7887 293.753 0     
194.844 1.95851 0     -8.49937 0.393523 0     1     0     329.149 -663.545 0     
196.558 2.73666 0     -7.4532 0.178426 0     1     0     -564.927 997.685 0     
195.691 4.7519 0     -17.4809 4.02896 0     1     0     218.955 -19.2124 0     
195.109 3.59038 0     3.6456 12.5781 0     1     0     -2040.9 520.945 0     
193.447 4.68872 0     -5.814 10.6235 0     1     0     -264.648 -669.2 0     
194.394 6.37095 0     -3.03362 1.40081 0     1     0     341.518 301.247 0     
195.799 9.00456 0     3.2376 2.50844 0     1     0     474.236 -314.993 0     
193.976 7.40329 0     3.57797 -6.01586 0     1     0     -69.9047 -421.685 0     
196.701 8.22357 0     -4.84968 -2.24848 0     1     0     -1900.53 -936.248 0     
195.302 8.20129 0     3.61576 4.63898 0     1     0     -529.886 438.882 0     
193.291 8.25152 0     8.84603 12.6324 0     1     0     164.357 -309.995 0     
194.326 8.31125 0     2.73831 0.725018 0     1     0     -58.528 301.346 0     
190.263 13.3704 0     6.61621 8.94162 0     1     0     -127.292 -8.31722 0     
193.498 13.9847 0     1.7457 9.39296 0     1     0     -64.2123 239.102 0     
194.764 17.6029 0     6.74916 6.77529 0     1     0     -95.5187 2377.54 0     
196.836 15.167 0     -1.31654 2.90839 0     1     0     199.842 832.78 0     
199.187 12.1146 0     -4.91601 1.17394 0     1     0     -888.97 320.585 0     
193.447 12.0229 0     -3.87144 0.902615 0     1     0     229.012 -632.61 0     
196.707 14.0712 0     -13.3682 3.37826 0     1     0     -278.541 -344.802 0     
199.497 15.4848 0     -4.67791 3.37774 0     1     0     -967.316 51.4474 0     
197.864 15.6347 0     6.21437 -4.44427 0     1     0     -236.45 -194.506 0     
198.03 16.5901 0     14.3485 -13.2856 0     1     0     263.507 378.965 0     
196.448 19.2864 0     -5.8952 3.06622 0     1     0     46.4455 -65.0845 0     
202.514 21.9971 0     -8.30415 -7.3073 0     1     0     152.914 -559.094 0     
192.239 20.8802 0     -13.539 9.67256 0     1     0     1496.59 442.938 0     
204.939 27.4873 0     -2.24118 -7.79995 0     1     0     -304.559 421.542 0     
196.952 24.0454 0     -6.95096 -9.23416 0     1     0     -666.994 -294.556 0     
203.225 24.0817 0     -3.93614 3.23571 0     1     0     16.34 -163.551 0     
195.984 22.9814 0     -7.71407 -2.19823 0     1     0     -196.402 -98.7652 0     
182.593 29.8371 0     -4.09375 -6.71588 0     1     0     578.818 -677.017 0     
191.396 20.5979 0     -2.64047 4.37825 0     1     0     -1415.13 -871.237 0     
193.55 33.1316 0     1.87283 -3.23002 0     1     0     222.412 -112.347 0     
189.923 34.3451 0     -1.62712 6.30673 0     1     0     -194.573 -228.222 0     
190.11 36.5244 0     -7.43067 -10.1581 0     1     0     -37.3649 5.40419 0     
191.855 19.3137 0     8.58708 -7.58723 0     1     0     -2124.18 -206.661 0     
190.472 28.2685 0     -1.46455 -4.4077 0     1     0     541.268 7.17016 0     
198.13 32.2661 0     5.97207 5.80026 0     1     0     144.752 -314.79 0     
198.346 31.1422 0     -1.78549 -5.12074 0     1     0     44.3052 -29.4011 0     
173.514 43.5009 0     8.44608 1.75672 0     1     0     214.599 949.668 0     
192.641 47.0996 0     -1.66984 -16.8108 0     1     0     -11.1473 67.1886 0     
199.571 31.6131 0     -0.0553227 -0.589002 0     1     0     -362.303 367.832 0     
188.071 56.8454 0     -0.698421 0.496107 0     1     0     0.367283 -10.6434 0     
191.374 64.6371 0     17.0984 9.83644 0     1     0     0.00257945 -12.444 0     
194.37 51.4173 0     -2.42496 3.81774 0     1     0     -78.7115 14.4996 0     
204.667 44.9764 0     0.42584 0.659898 0     1     0     1.01236 -12.7825 0     
192.68 51.9032 0     15.5167 11.3434 0     1     0     0.825388 -12.7283 0     
174.072 67.9785 0     -13.4702 -15.6042 0     1     0     -1.32611 -10.9752 0     
193.011 39.484 0     -9.7424 -6.14184 0     1     0     -2.39484 -6.89943 0     
184.599 59.396 0     -9.86409 -5.3958 0     1     0     -0.150632 -12.6062 0     
196.659 0.971875 0     5.2612 -7.46295 0     1     0     -539.653 339.276 0     
196.031 1.83803 0     1.87116 -2.02327 0     1     0     63.6914 -97.9955 0     
198.688 2.87783 0     -6.12058 -3.16448 0     1     0     105.193 415.215 0     
197.063 3.67719 0     1.41525 -11.9125 0     1     0     609.865 -1582.51 0     
197.645 2.90625 0     0.957151 -4.35652 0     1     0     -49.3704 -726.67 0     
