# for file format info please take a look at /input/others/txt_file_description.txt
general:
# duration   delta_t     write_freq   cutoff_radius   output_baseName
5            0.0005         100            2.5            output

particles:
# origin             velocity         mass    type     old_force
54.3455 4.2869 0     -14.1395 -8.60478 0     2     1     -23.313 -66.425 0     
52.0148 6.09232 0     8.98144 -0.897131 0     2     1     -0.320619 -24.1124 0     
51.5446 17.7386 0     -14.6688 -8.38741 0     2     1     -184.014 -117.989 0     
51.3984 20.8344 0     12.6783 3.93265 0     2     1     -2.58576 -22.6428 0     
46.7265 17.4241 0     -2.42966 4.06459 0     2     1     -986.717 594.744 0     
48.3846 18.6113 0     0.543093 -22.0978 0     2     1     -7.39611 21.8817 0     
48.9563 19.4678 0     0.952939 -14.17 0     2     1     -464.98 -491.088 0     
51.225 16.8189 0     5.88853 0.458891 0     2     1     -735.294 105.584 0     
53.4703 33.4474 0     -2.2374 -16.0242 0     2     1     32.0171 -25.377 0     
51.2948 34.4321 0     -8.57438 -20.9561 0     2     1     -23.7385 150.891 0     
57.3406 34.1535 0     3.14771 -2.89281 0     2     1     4.82829 -24.5844 0     
47.8562 23.1629 0     -18.1482 -9.29002 0     2     1     437.949 446.441 0     
58.4683 31.6162 0     -4.46389 -5.19299 0     2     1     -7.97435 -43.2192 0     
58.1138 10.0159 0     -5.84599 3.43781 0     2     1     -12.0509 -50.9252 0     
58.6018 12.11 0     -8.70255 -5.21257 0     2     1     45.3588 -10.459 0     
59.9781 29.991 0     23.1375 -7.20086 0     2     1     1.88279 -27.0232 0     
51.0048 19.7644 0     -9.3901 -8.38493 0     2     1     -2.11058 -24.532 0     
49.4356 20.6548 0     -19.3666 -3.38455 0     2     1     1532.4 1163.74 0     
54.6675 12.9074 0     12.6375 0.587269 0     2     1     -150.197 144.3 0     
53.582 35.1294 0     13.22 11.629 0     2     1     0.104922 -25.9827 0     
53.6438 23.2875 0     -1.80372 10.3069 0     2     1     66.133 185.269 0     
45.5009 19.2377 0     -7.95422 -14.9927 0     2     1     37.3435 -56.6432 0     
58.3856 25.678 0     11.3158 -2.16339 0     2     1     1.00495 -22.2489 0     
59.6923 32.1901 0     1.99708 16.0974 0     2     1     203.417 -117.367 0     
43.6236 27.1924 0     19.1795 -6.18384 0     2     1     -2.97868 -24.571 0     
16.1768 24.3595 0     12.4504 -23.1151 0     2     1     -20.4235 782.211 0     
38.2104 35.6805 0     -14.0426 -19.5755 0     2     1     -0.22339 -26.822 0     
57.2205 20.9038 0     -11.7093 -16.2138 0     2     1     -60.5663 -24.7589 0     
45.603 24.4145 0     -2.7813 -10.5389 0     2     1     -70.7312 -13.9608 0     
52.5786 15.2557 0     -10.4153 3.52203 0     2     1     -29.5418 -15.5686 0     
6.80918 29.0686 0     5.13225 -10.9753 0     2     1     -3.20956 -24.6697 0     
60.6235 14.556 0     2.16772 -14.6334 0     2     1     537.599 -1483.89 0     
53.1802 11.2533 0     -10.2958 -13.0894 0     2     1     -872.455 1088.79 0     
49.9988 25.1003 0     5.49687 12.0051 0     2     1     -264.194 425.494 0     
55.8845 22.3275 0     13.6345 -20.856 0     2     1     418.132 -20.1348 0     
48.294 17.6663 0     8.99893 -10.1675 0     2     1     324.492 -37.6386 0     
46.8996 32.2526 0     11.3946 -12.7792 0     2     1     -3.2093 -25.4475 0     
5.48184 26.5433 0     -3.02444 -11.0247 0     2     1     -329.874 -632.578 0     
52.2545 28.0201 0     1.06245 -6.7329 0     2     1     -13.0493 -288.693 0     
6.01583 32.3056 0     -11.2218 4.0168 0     2     1     1.36595 -24.9337 0     
58.2189 35.0774 0     7.41798 2.43437 0     2     1     1.16595 -26.0687 0     
50.1362 21.529 0     -17.3523 -1.23224 0     2     1     -57.5887 -59.0108 0     
50.3781 6.81556 0     1.8762 -8.19355 0     2     1     24.6078 33.9011 0     
59.0708 21.6258 0     -3.50119 9.97455 0     2     1     -2836.68 -5275.08 0     
49.2237 12.475 0     -3.98497 -2.5443 0     2     1     -11.5602 -50.4013 0     
52.6377 7.4632 0     2.41518 -7.50473 0     2     1     -155.401 285.3 0     
59.9805 10.0473 0     0.88187 -8.13385 0     2     1     359.654 -975.062 0     
47.7776 21.7948 0     -21.2144 -24.2 0     2     1     -5.48063 -7.36389 0     
49.1128 17.8632 0     -7.39179 -8.87764 0     2     1     307.285 30.1213 0     
52.1562 23.6301 0     3.07261 -9.44468 0     2     1     2.41507 -26.8855 0     
57.3425 25.0479 0     -12.804 -4.54743 0     2     1     -1679.78 975.089 0     
55.8084 32.9762 0     0.561414 21.4309 0     2     1     859.485 838.944 0     
7.22455 33.8163 0     27.0666 -3.04678 0     2     1     -37.1655 150.7 0     
51.1468 25.9485 0     -5.25481 -2.92232 0     2     1     0.468225 -24.9457 0     
52.7577 25.2516 0     9.55339 -14.2392 0     2     1     249.339 421.555 0     
55.8952 15.8601 0     -5.55392 -18.4479 0     2     1     116.219 258.795 0     
61.8402 35.7828 0     -14.5731 9.65097 0     2     1     2.09909 -25.317 0     
52.8823 14.3173 0     1.20311 0.461654 0     2     1     24.7498 -42.9848 0     
52.7836 16.2522 0     10.0837 -20.0625 0     2     1     -39.7788 38.6473 0     
52.9708 18.7976 0     7.97843 -3.87818 0     2     1     124.953 59.6215 0     
51.4733 11.3469 0     5.04491 -16.0997 0     2     1     -758.42 -640.2 0     
61.9533 22.9998 0     -3.89842 2.18129 0     2     1     -28.0686 -18.1556 0     
48.7583 20.3407 0     -10.3092 0.0123145 0     2     1     -1084.21 -1243.04 0     
48.7135 23.3473 0     -6.64049 -7.94788 0     2     1     129.644 -22.5422 0     
58.2547 20.0223 0     8.9534 1.0589 0     2     1     508.643 654.761 0     
53.9599 20.7783 0     -4.84627 -12.7191 0     2     1     231.356 2225.77 0     
53.708 28.3692 0     9.19588 -9.97 0     2     1     -220.722 -2392.71 0     
52.1404 24.7076 0     -12.7568 -24.7867 0     2     1     -479.363 -434.487 0     
32.0761 34.5385 0     -19.4312 3.54047 0     2     1     65.3345 218.54 0     
40.391 33.931 0     0.828903 0.582253 0     2     1     0.20328 -26.8908 0     
56.7506 23.8075 0     16.6765 -7.72651 0     2     1     1.64073 -23.3949 0     
43.0267 25.3946 0     -2.35754 2.04819 0     2     1     69.0946 114.352 0     
61.3651 18.1962 0     13.847 -20.8866 0     2     1     -1.34715 -25.2605 0     
2.01658 29.3853 0     -6.04552 -3.4667 0     2     1     -779.037 252.777 0     
53.1755 24.5976 0     -8.436 4.45736 0     2     1     506.617 -801.179 0     
50.0924 26.5118 0     -3.8587 -2.96674 0     2     1     70.172 -70.6708 0     
56.7187 27.5803 0     4.41012 10.1729 0     2     1     1.44512 -26.2513 0     
50.4021 24.3769 0     -16.6475 -15.4827 0     2     1     266.721 -470.964 0     
52.4794 26.0068 0     13.0325 2.76723 0     2     1     -278.893 708.415 0     
62.6625 25.8671 0     -9.84487 -8.52168 0     2     1     -1.96312 -25.9736 0     
62.4379 24.2638 0     0.972771 10.7035 0     2     1     -3.16335 -27.1187 0     
1.98831 27.1196 0     -3.13868 9.7644 0     2     1     43.7 -261.993 0     
58.4609 30.4375 0     -10.7645 -6.5394 0     2     1     30.6838 -25.9636 0     
53.8836 20.0481 0     -7.08247 -4.15456 0     2     1     -230.795 -2275.22 0     
54.3855 19.0573 0     20.3001 -8.40455 0     2     1     1.08864 -25.6922 0     
57.4149 19.9045 0     7.03619 -14.8154 0     2     1     -402.018 -23.8814 0     
59.9978 20.1004 0     -6.2374 1.9623 0     2     1     -1.62728 -23.8572 0     
6.16887 22.5787 0     13.5529 -13.5734 0     2     1     -3871.86 -192.519 0     
50.5639 11.2483 0     10.9926 -5.5431 0     2     1     -101.786 -38.6208 0     
61.042 31.0071 0     -18.0259 -14.0606 0     2     1     0.425382 -25.5871 0     
0.0183183 35.5413 0     4.60144 13.1345 0     2     1     -1.50117 -24.5565 0     
3.68767 27.6314 0     5.23084 -18.5985 0     2     1     -12.3178 -17.8634 0     
58.9001 32.5306 0     8.62911 -14.2941 0     2     1     -197.81 84.1452 0     
62.4179 29.9631 0     -6.11373 5.63757 0     2     1     -1.2716 -30.5827 0     
61.2358 23.8464 0     8.56389 6.10879 0     2     1     201.191 -139.29 0     
61.443 21.0511 0     1.62169 -4.06418 0     2     1     33.1159 -86.2415 0     
6.11633 35.9491 0     1.07998 -4.18256 0     2     1     -0.175132 -25.3353 0     
 
force:
# name          parameter   particle_type
lennard_jones    1.0 1.0           0
lennard_jones    1.0 0.9412        1

environment:
# boundary_origin     boundary_extent     grid_constant   grav_const    boundary_conds(left, right, top, bottom, front, back)
0 0 0                   63 36 1               2.5           -12.44      1 1 3 3 0 0

thermostats:
# T_init     n_thermos     T_target(for no target: -1)      delta_T(for no delta_t: -1)
40             1000                   -1                                -1

